,Frequency,Recency,Monetary,Cluster,Cluster Name
4482,1,34,328.15,0,Loyal Customers
4483,1,733,188.69,1,Lost Customers
4484,1,372,351.75,1,Lost Customers
4485,1,116,411.7,1,Lost Customers
4486,1,352,1141.24,1,Lost Customers
4487,1,437,717.57,1,Lost Customers
4488,1,333,332.41,1,Lost Customers
4489,1,186,124.57,1,Lost Customers
4490,1,617,253.88,1,Lost Customers
4491,1,267,71.4,1,Lost Customers
4492,1,44,121.18,1,Lost Customers
4493,1,380,359.69,1,Lost Customers
4494,1,476,126.05000000000001,1,Lost Customers
4495,1,681,117.72,1,Lost Customers
4496,1,461,136.31,1,Lost Customers
4497,1,469,129.85,1,Lost Customers
4498,1,645,176.9,1,Lost Customers
4499,1,422,348.16,1,Lost Customers
4500,1,377,755.15,1,Lost Customers
4501,1,50,1035.45,0,Loyal Customers
4502,1,176,46.95,1,Lost Customers
4503,1,382,295.09000000000003,1,Lost Customers
4504,1,511,128.31,1,Lost Customers
4505,1,61,152.94,1,Lost Customers
4506,1,169,114.56,1,Lost Customers
4507,1,21,91.8,0,Loyal Customers
4508,1,378,209.89000000000001,1,Lost Customers
4509,1,468,450.15999999999997,1,Lost Customers
4510,1,689,76.74000000000001,1,Lost Customers
4511,1,401,130.95,1,Lost Customers
4512,1,442,352.8,1,Lost Customers
4513,1,311,316.26000000000005,1,Lost Customers
4514,1,653,154.25,1,Lost Customers
4515,1,266,914.9300000000001,1,Lost Customers
4516,1,80,242.35,1,Lost Customers
4517,1,78,159.0,1,Lost Customers
4518,1,33,210.31,0,Loyal Customers
4519,1,633,402.97999999999996,1,Lost Customers
4520,1,455,134.0,1,Lost Customers
4521,1,66,432.0,1,Lost Customers
4522,1,83,13.3,1,Lost Customers
4523,1,403,136.01,1,Lost Customers
4524,1,26,108.81,0,Loyal Customers
4525,1,609,17.65,1,Lost Customers
4526,1,422,63.66,1,Lost Customers
4527,1,436,136.65,1,Lost Customers
4528,1,77,432.2,1,Lost Customers
4529,1,676,282.76,1,Lost Customers
4530,1,590,186.66,1,Lost Customers
4531,1,735,351.3,1,Lost Customers
4532,1,72,305.54,1,Lost Customers
4533,1,60,215.83,1,Lost Customers
4534,1,25,228.91,0,Loyal Customers
4535,1,584,405.1,1,Lost Customers
4536,1,18,307.09,0,Loyal Customers
4537,1,721,252.59,1,Lost Customers
4538,1,115,1706.88,3,Potential Loyalists
4539,1,728,204.26,1,Lost Customers
4540,1,554,103.95,1,Lost Customers
4541,1,29,125.80000000000001,0,Loyal Customers
4542,1,85,627.16,1,Lost Customers
4543,1,24,394.38,0,Loyal Customers
4544,1,407,167.08,1,Lost Customers
4545,1,63,295.93,1,Lost Customers
4546,1,500,40.8,1,Lost Customers
4547,1,504,79.9,1,Lost Customers
4548,1,6,171.42000000000002,0,Loyal Customers
4549,1,674,499.6,1,Lost Customers
4550,1,382,342.55,1,Lost Customers
4551,1,405,107.75,1,Lost Customers
4552,1,408,147.66,1,Lost Customers
4553,1,523,148.62,1,Lost Customers
4554,1,572,611.08,1,Lost Customers
4555,1,410,355.45,1,Lost Customers
4556,1,35,183.76,0,Loyal Customers
4557,1,71,379.14,1,Lost Customers
4558,1,5,486.22,0,Loyal Customers
4559,1,402,89.5,1,Lost Customers
4560,1,488,93.3,1,Lost Customers
4561,1,722,323.25,1,Lost Customers
4562,1,374,308.59999999999997,1,Lost Customers
4563,1,249,535.34,1,Lost Customers
4564,1,679,422.7,1,Lost Customers
4565,1,540,127.28,1,Lost Customers
4566,1,498,196.25,1,Lost Customers
4567,1,539,125.65,1,Lost Customers
4568,1,261,77.3,1,Lost Customers
4569,1,93,64.0,1,Lost Customers
4570,1,630,263.5,1,Lost Customers
4571,1,77,259.17,1,Lost Customers
4572,1,410,404.45,1,Lost Customers
4573,1,205,1384.25,1,Lost Customers
4574,1,242,239.49,1,Lost Customers
4575,1,172,187.05,1,Lost Customers
4576,1,251,37.4,1,Lost Customers
4577,1,268,1829.04,3,Potential Loyalists
4578,1,58,73.2,1,Lost Customers
4579,1,632,818.29,1,Lost Customers
4580,1,592,167.35,1,Lost Customers
4581,1,540,232.05,1,Lost Customers
4582,1,434,778.49,1,Lost Customers
4583,1,17,308.74,0,Loyal Customers
4584,1,29,20.8,1,Lost Customers
4585,1,609,101.36,1,Lost Customers
4586,1,611,33.0,1,Lost Customers
4587,1,268,283.73,1,Lost Customers
4588,1,238,30.599999999999998,1,Lost Customers
4589,1,668,134.9,1,Lost Customers
4590,1,137,501.14,1,Lost Customers
4591,1,730,234.38,1,Lost Customers
4592,1,540,20.6,1,Lost Customers
4593,1,718,321.88000000000005,1,Lost Customers
4594,1,246,175.2,1,Lost Customers
4595,1,182,161.38,1,Lost Customers
4596,1,427,549.33,1,Lost Customers
4597,1,65,108.38,1,Lost Customers
4598,1,98,207.35999999999999,1,Lost Customers
4599,1,393,419.70000000000005,1,Lost Customers
4600,1,70,74.39999999999999,1,Lost Customers
4601,1,37,357.21,0,Loyal Customers
4602,1,625,71.4,1,Lost Customers
4603,1,188,319.02,1,Lost Customers
4604,1,226,201.19,1,Lost Customers
4605,1,186,110.55000000000001,1,Lost Customers
4606,1,409,251.04,1,Lost Customers
4607,1,86,117.35000000000001,1,Lost Customers
4608,1,51,307.78,1,Lost Customers
4609,1,652,4376.25,3,Potential Loyalists
4610,1,211,612.78,1,Lost Customers
4611,1,239,185.04999999999998,1,Lost Customers
4612,1,455,447.05,1,Lost Customers
4613,1,106,17.0,1,Lost Customers
4614,1,623,180.56,1,Lost Customers
4615,1,298,436.18,1,Lost Customers
4616,1,675,310.14,1,Lost Customers
4617,1,596,301.26,1,Lost Customers
4618,1,457,135.4,1,Lost Customers
4619,1,129,919.61,1,Lost Customers
4620,1,60,384.06,1,Lost Customers
4621,1,266,251.51999999999998,1,Lost Customers
4622,1,385,127.0,1,Lost Customers
4623,1,435,72.0,1,Lost Customers
4624,1,658,717.62,1,Lost Customers
4625,1,25,164.34,0,Loyal Customers
4626,1,170,135.75000000000003,1,Lost Customers
4627,1,387,462.08,1,Lost Customers
4628,1,695,658.95,1,Lost Customers
4629,1,116,213.85,1,Lost Customers
4630,1,527,112.34,1,Lost Customers
4631,1,173,177.34,1,Lost Customers
4632,1,669,106.75,1,Lost Customers
4633,1,625,2300.4,3,Potential Loyalists
4634,1,389,252.5,1,Lost Customers
4635,1,296,122.39999999999999,1,Lost Customers
4636,1,428,81.36,1,Lost Customers
4637,1,420,1041.21,1,Lost Customers
4638,1,416,236.11,1,Lost Customers
4639,1,725,313.64,1,Lost Customers
4640,1,382,439.33000000000004,1,Lost Customers
4641,1,491,122.39999999999999,1,Lost Customers
4642,1,462,582.64,1,Lost Customers
4643,1,724,109.31,1,Lost Customers
4644,1,259,335.32,1,Lost Customers
4645,1,430,89.65,1,Lost Customers
4646,1,405,62.7,1,Lost Customers
4647,1,44,650.75,0,Loyal Customers
4648,1,220,134.8,1,Lost Customers
4649,1,53,362.06,1,Lost Customers
4650,1,681,188.44,1,Lost Customers
4651,1,480,188.4,1,Lost Customers
4652,1,190,346.98,1,Lost Customers
4653,1,71,248.61,1,Lost Customers
4654,1,253,307.53,1,Lost Customers
4655,1,576,552.4,1,Lost Customers
4656,1,724,360.61,1,Lost Customers
4657,1,17,195.36,0,Loyal Customers
4658,1,550,242.06,1,Lost Customers
4659,1,487,152.2,1,Lost Customers
4660,1,603,1954.99,3,Potential Loyalists
4661,1,87,1267.32,0,Loyal Customers
4662,1,382,176.9,1,Lost Customers
4663,1,63,146.87,1,Lost Customers
4664,1,266,177.15,1,Lost Customers
4665,1,611,129.22,1,Lost Customers
4666,1,681,107.14,1,Lost Customers
4667,1,561,235.78,1,Lost Customers
4668,1,434,340.84000000000003,1,Lost Customers
4669,1,559,217.73,1,Lost Customers
4670,1,119,252.1,1,Lost Customers
4671,1,610,405.0,1,Lost Customers
4672,1,15,122.64,0,Loyal Customers
4673,1,417,457.7,1,Lost Customers
4674,1,593,115.73,1,Lost Customers
4675,1,432,240.68,1,Lost Customers
4676,1,394,172.6,1,Lost Customers
4677,1,74,349.7,1,Lost Customers
4678,1,445,232.85,1,Lost Customers
4679,1,130,498.48,1,Lost Customers
4680,1,27,399.09,0,Loyal Customers
4681,1,550,209.48,1,Lost Customers
4682,1,621,127.65,1,Lost Customers
4683,1,272,516.42,1,Lost Customers
4684,1,309,331.24,1,Lost Customers
4685,1,595,82.2,1,Lost Customers
4686,1,42,236.09,1,Lost Customers
4687,1,29,439.65999999999997,0,Loyal Customers
4688,1,259,602.63,1,Lost Customers
4689,1,602,325.24,1,Lost Customers
4690,1,399,306.64,1,Lost Customers
4691,1,387,404.55,1,Lost Customers
4692,1,731,323.39,1,Lost Customers
4693,1,624,273.35,1,Lost Customers
4694,1,725,228.34,1,Lost Customers
4695,1,265,234.24,1,Lost Customers
4696,1,595,294.74,1,Lost Customers
4697,1,737,128.60000000000002,1,Lost Customers
4698,1,148,299.05,1,Lost Customers
4699,1,624,169.21,1,Lost Customers
4700,1,380,583.39,1,Lost Customers
4701,1,735,20.4,1,Lost Customers
4702,1,413,694.54,1,Lost Customers
4703,1,533,150.55,1,Lost Customers
4704,1,395,212.78,1,Lost Customers
4705,1,58,172.25,1,Lost Customers
4706,1,151,232.6,1,Lost Customers
4707,1,270,285.33,1,Lost Customers
4708,1,445,135.18,1,Lost Customers
4709,1,371,50.550000000000004,1,Lost Customers
4710,1,672,234.0,1,Lost Customers
4711,1,737,221.53,1,Lost Customers
4712,1,77,118.80000000000001,1,Lost Customers
4713,1,577,306.0,1,Lost Customers
4714,1,562,203.05,1,Lost Customers
4715,1,684,307.1,1,Lost Customers
4716,1,634,375.5,1,Lost Customers
4717,1,437,11880.84,3,Potential Loyalists
4718,1,457,258.6,1,Lost Customers
4719,1,186,59.5,1,Lost Customers
4720,1,604,324.51,1,Lost Customers
4721,1,602,329.22,1,Lost Customers
4722,1,83,371.01,1,Lost Customers
4723,1,133,337.44,1,Lost Customers
4724,1,636,405.0,1,Lost Customers
4725,1,388,481.58,1,Lost Customers
4726,1,423,474.03,1,Lost Customers
4727,1,721,424.3,1,Lost Customers
4728,1,261,25.5,1,Lost Customers
4729,1,532,582.17,1,Lost Customers
4730,1,592,235.88,1,Lost Customers
4731,1,385,128.45,1,Lost Customers
4732,1,429,65.3,1,Lost Customers
4733,1,6,204.0,0,Loyal Customers
4734,1,450,426.53000000000003,1,Lost Customers
4735,1,662,269.21000000000004,1,Lost Customers
4736,1,448,289.48,1,Lost Customers
4737,1,378,451.28999999999996,1,Lost Customers
4738,1,588,190.75,1,Lost Customers
4739,1,49,230.5,1,Lost Customers
4740,1,184,294.24,1,Lost Customers
4741,1,402,314.74,1,Lost Customers
4742,1,579,175.25,1,Lost Customers
4743,1,55,81.57,1,Lost Customers
4744,1,375,355.5,1,Lost Customers
4745,1,84,211.32,1,Lost Customers
4746,1,232,307.46,1,Lost Customers
4747,1,317,157.02,1,Lost Customers
4748,1,287,116.19999999999999,1,Lost Customers
4749,1,647,389.78,1,Lost Customers
4750,1,502,197.57,1,Lost Customers
4751,1,663,174.95,1,Lost Customers
4752,1,446,161.0,1,Lost Customers
4753,1,38,151.29999999999998,1,Lost Customers
4754,1,82,1708.24,3,Potential Loyalists
4755,1,310,35.8,1,Lost Customers
4756,1,63,145.35,1,Lost Customers
4757,1,427,239.9,1,Lost Customers
4758,1,66,426.63,1,Lost Customers
4759,1,643,594.0,1,Lost Customers
4760,1,655,293.53,1,Lost Customers
4761,1,646,106.54,1,Lost Customers
4762,1,541,134.44,1,Lost Customers
4763,1,193,207.15,1,Lost Customers
4764,1,730,102.82,1,Lost Customers
4765,1,372,127.08,1,Lost Customers
4766,1,372,369.5,1,Lost Customers
4767,1,246,454.12,1,Lost Customers
4768,1,661,231.68,1,Lost Customers
4769,1,519,31.85,1,Lost Customers
4770,1,334,157.09,1,Lost Customers
4771,1,668,128.2,1,Lost Customers
4772,1,226,511.68,1,Lost Customers
4773,1,395,434.78000000000003,1,Lost Customers
4774,1,18,97.5,0,Loyal Customers
4775,1,597,490.08000000000004,1,Lost Customers
4776,1,728,517.7,1,Lost Customers
4777,1,23,213.78,0,Loyal Customers
4778,1,734,231.90000000000003,1,Lost Customers
4779,1,450,143.10000000000002,1,Lost Customers
4780,1,51,124.88,1,Lost Customers
4781,1,401,364.45,1,Lost Customers
4782,1,533,6.300000000000001,1,Lost Customers
4783,1,173,191.94,1,Lost Customers
4784,1,636,213.01,1,Lost Customers
4785,1,268,138.28,1,Lost Customers
4786,1,464,161.35,1,Lost Customers
4787,1,199,339.59999999999997,1,Lost Customers
4788,1,27,491.86,0,Loyal Customers
4789,1,368,329.03000000000003,1,Lost Customers
4790,1,217,59.9,1,Lost Customers
4791,1,498,400.2,1,Lost Customers
4792,1,443,856.01,1,Lost Customers
4793,1,491,591.87,1,Lost Customers
4794,1,74,329.34,1,Lost Customers
4795,1,724,93.35000000000001,1,Lost Customers
4796,1,291,505.82,1,Lost Customers
4797,1,542,114.69,1,Lost Customers
4798,1,7,164.68,0,Loyal Customers
4799,1,379,145.01,1,Lost Customers
4800,1,368,56.25,1,Lost Customers
4801,1,149,179.17,1,Lost Customers
4802,1,481,305.28000000000003,1,Lost Customers
4803,1,413,385.55,1,Lost Customers
4804,1,602,122.45,1,Lost Customers
4805,1,111,135.95,1,Lost Customers
4806,1,9,160.18,0,Loyal Customers
4807,1,88,769.8100000000001,1,Lost Customers
4808,1,436,132.24,1,Lost Customers
4809,1,378,211.99,1,Lost Customers
4810,1,730,432.96,1,Lost Customers
4811,1,504,119.5,1,Lost Customers
4812,1,645,108.52,1,Lost Customers
4813,1,436,33.099999999999994,1,Lost Customers
4814,1,582,94.53,1,Lost Customers
4815,1,100,211.89,1,Lost Customers
4816,1,431,438.46,1,Lost Customers
4817,1,674,195.55,1,Lost Customers
4818,1,287,296.25,1,Lost Customers
4819,1,413,176.69,1,Lost Customers
4820,1,51,110.8,1,Lost Customers
4821,1,526,109.73,1,Lost Customers
4822,1,621,137.99,1,Lost Customers
4823,1,384,107.01,1,Lost Customers
4824,1,45,130.73999999999998,1,Lost Customers
4825,1,303,118.95000000000002,1,Lost Customers
4826,1,590,1049.66,1,Lost Customers
4827,1,81,345.0,1,Lost Customers
4828,1,52,204.24,1,Lost Customers
4829,1,420,160.65,1,Lost Customers
4830,1,581,135.04000000000002,1,Lost Customers
4831,1,29,1013.01,0,Loyal Customers
4832,1,427,327.75,1,Lost Customers
4833,1,654,562.98,1,Lost Customers
4834,1,535,75.28,1,Lost Customers
4835,1,387,239.45999999999998,1,Lost Customers
4836,1,504,3.75,1,Lost Customers
4837,1,638,162.45,1,Lost Customers
4838,1,436,324.45,1,Lost Customers
4839,1,553,63.6,1,Lost Customers
4840,1,463,186.15,1,Lost Customers
4841,1,392,251.72,1,Lost Customers
4842,1,395,111.15,1,Lost Customers
4843,1,651,292.62,1,Lost Customers
4844,1,494,190.35,1,Lost Customers
4845,1,652,352.821,1,Lost Customers
4846,1,49,137.37,1,Lost Customers
4847,1,737,80.4,1,Lost Customers
4848,1,253,836.79,1,Lost Customers
4849,1,37,576.0,0,Loyal Customers
4850,1,374,1108.82,1,Lost Customers
4851,1,9,218.75,0,Loyal Customers
4852,1,508,221.82999999999998,1,Lost Customers
4853,1,10,246.3,0,Loyal Customers
4854,1,25,114.14,0,Loyal Customers
4855,1,736,181.65,1,Lost Customers
4856,1,311,117.85,1,Lost Customers
4857,1,581,131.15,1,Lost Customers
4858,1,500,100.86,1,Lost Customers
4859,1,483,150.95,1,Lost Customers
4860,1,515,161.13,1,Lost Customers
4861,1,142,451.42,1,Lost Customers
4862,1,63,256.38,1,Lost Customers
4863,1,171,532.94,1,Lost Customers
4864,1,319,206.98,1,Lost Customers
4865,1,587,340.5,1,Lost Customers
4866,1,3,348.8,0,Loyal Customers
4867,1,430,307.95,1,Lost Customers
4868,1,132,241.62,1,Lost Customers
4869,1,417,280.88,1,Lost Customers
4870,1,612,321.45,1,Lost Customers
4871,1,666,370.63,1,Lost Customers
4872,1,442,143.05,1,Lost Customers
4873,1,24,205.25,0,Loyal Customers
4874,1,428,68.03,1,Lost Customers
4875,1,14,280.09000000000003,0,Loyal Customers
4876,1,595,130.6,1,Lost Customers
4877,1,182,149.89000000000001,1,Lost Customers
4878,1,723,377.49,1,Lost Customers
4879,1,66,324.8,1,Lost Customers
4880,1,498,289.7,1,Lost Customers
4881,1,546,126.03,1,Lost Customers
4882,1,646,96.0,1,Lost Customers
4883,1,420,327.68,1,Lost Customers
4884,1,282,162.3,1,Lost Customers
4885,1,553,125.3,1,Lost Customers
4886,1,389,321.91,1,Lost Customers
4887,1,485,139.95000000000002,1,Lost Customers
4888,1,160,405.38,1,Lost Customers
4889,1,400,223.98,1,Lost Customers
4890,1,423,268.28,1,Lost Customers
4891,1,207,63.440000000000005,1,Lost Customers
4892,1,509,221.59,1,Lost Customers
4893,1,410,120.95,1,Lost Customers
4894,1,17,178.26,0,Loyal Customers
4895,1,429,61.28,1,Lost Customers
4896,1,304,79.2,1,Lost Customers
4897,1,133,196.88,1,Lost Customers
4898,1,77,34.8,1,Lost Customers
4899,1,175,189.5,1,Lost Customers
4900,1,14,415.25,0,Loyal Customers
4901,1,11,471.40000000000003,0,Loyal Customers
4902,1,539,293.79,1,Lost Customers
4903,1,378,188.46,1,Lost Customers
4904,1,437,118.85999999999999,1,Lost Customers
4905,1,57,187.82999999999998,1,Lost Customers
4906,1,401,502.49,1,Lost Customers
4907,1,382,114.1,1,Lost Customers
4908,1,423,141.12,1,Lost Customers
4909,1,735,204.3,1,Lost Customers
4910,1,385,491.81,1,Lost Customers
4911,1,394,197.31,1,Lost Customers
4912,1,618,156.87,1,Lost Customers
4913,1,48,154.88,1,Lost Customers
4914,1,65,449.12,1,Lost Customers
4915,1,264,211.5,1,Lost Customers
4916,1,17,309.65,0,Loyal Customers
4917,1,623,46.2,1,Lost Customers
4918,1,689,246.75,1,Lost Customers
4919,1,56,1090.14,0,Loyal Customers
4920,1,610,187.35000000000002,1,Lost Customers
4921,1,428,833.53,1,Lost Customers
4922,1,264,138.68,1,Lost Customers
4923,1,421,340.33,1,Lost Customers
4924,1,413,366.4,1,Lost Customers
4925,1,16,128.18,0,Loyal Customers
4926,1,729,338.13,1,Lost Customers
4927,1,307,550.8000000000001,1,Lost Customers
4928,1,581,156.85000000000002,1,Lost Customers
4929,1,420,102.0,1,Lost Customers
4930,1,21,209.49,0,Loyal Customers
4931,1,252,85.0,1,Lost Customers
4932,1,415,651.4,1,Lost Customers
4933,1,658,37.5,1,Lost Customers
4934,1,27,191.04,0,Loyal Customers
4935,1,418,190.57,1,Lost Customers
4936,1,419,90.0,1,Lost Customers
4937,1,449,55.980000000000004,1,Lost Customers
4938,1,724,157.32999999999998,1,Lost Customers
4939,1,419,124.45,1,Lost Customers
4940,1,30,2328.84,0,Loyal Customers
4941,1,648,2135.46,3,Potential Loyalists
4942,1,533,111.5,1,Lost Customers
4943,1,360,250.04,1,Lost Customers
4944,1,551,1651.72,1,Lost Customers
4945,1,416,898.87,1,Lost Customers
4946,1,200,143.1,1,Lost Customers
4947,1,73,145.67000000000002,1,Lost Customers
4948,1,386,662.4000000000001,1,Lost Customers
4949,1,383,222.4,1,Lost Customers
4950,1,87,309.05,1,Lost Customers
4951,1,275,298.0,1,Lost Customers
4952,1,672,104.7,1,Lost Customers
4953,1,668,29.1,1,Lost Customers
4954,1,724,45.300000000000004,1,Lost Customers
4955,1,217,76.32000000000001,1,Lost Customers
4956,1,39,301.32,0,Loyal Customers
4957,1,105,138.14,1,Lost Customers
4958,1,128,1595.48,3,Potential Loyalists
4959,1,719,310.72,1,Lost Customers
4960,1,64,312.98,1,Lost Customers
4961,1,10,361.62,0,Loyal Customers
4962,1,380,319.75,1,Lost Customers
4963,1,437,317.11,1,Lost Customers
4964,1,471,81.12,1,Lost Customers
4965,1,85,494.25,1,Lost Customers
4966,1,123,175.2,1,Lost Customers
4967,1,574,157.35,1,Lost Customers
4968,1,30,176.55,0,Loyal Customers
4969,1,396,263.38,1,Lost Customers
4970,1,56,216.17,1,Lost Customers
4971,1,729,105.78000000000002,1,Lost Customers
4972,1,395,100.35,1,Lost Customers
4973,1,641,596.67,1,Lost Customers
4974,1,203,349.55,1,Lost Customers
4975,1,70,243.56,1,Lost Customers
4976,1,22,30.0,1,Lost Customers
4977,1,242,560.67,1,Lost Customers
4978,1,414,169.0,1,Lost Customers
4979,1,677,579.6,1,Lost Customers
4980,1,176,455.3,1,Lost Customers
4981,1,375,95.96,1,Lost Customers
4982,1,385,273.31,1,Lost Customers
4983,1,695,36.25,1,Lost Customers
4984,1,85,228.96,1,Lost Customers
4985,1,681,337.66999999999996,1,Lost Customers
4986,1,609,433.71999999999997,1,Lost Customers
4987,1,51,112.46000000000001,1,Lost Customers
4988,1,183,298.48,1,Lost Customers
4989,1,51,216.39,1,Lost Customers
4990,1,399,165.45000000000002,1,Lost Customers
4991,1,625,388.55,1,Lost Customers
4992,1,645,395.5,1,Lost Customers
4993,1,63,122.7,1,Lost Customers
4994,1,10,336.40000000000003,0,Loyal Customers
4995,1,732,312.65,1,Lost Customers
4996,1,161,127.1,1,Lost Customers
4997,1,37,921.37,0,Loyal Customers
4998,1,619,30.1,1,Lost Customers
4999,1,692,54.22,1,Lost Customers
5000,1,458,575.1,1,Lost Customers
5001,1,382,147.27,1,Lost Customers
5002,1,294,311.55,1,Lost Customers
5003,1,445,330.0,1,Lost Customers
5004,1,675,208.0,1,Lost Customers
5005,1,455,979.1999999999999,1,Lost Customers
5006,1,237,167.55,1,Lost Customers
5007,1,297,821.1,1,Lost Customers
5008,1,487,357.6,1,Lost Customers
5009,1,70,199.8,1,Lost Customers
5010,1,46,388.58,0,Loyal Customers
5011,1,638,202.68,1,Lost Customers
5012,1,28,468.91,0,Loyal Customers
5013,1,23,279.77,0,Loyal Customers
5014,1,277,217.2,1,Lost Customers
5015,1,59,428.93,1,Lost Customers
5016,1,144,417.38,1,Lost Customers
5017,1,420,149.3,1,Lost Customers
5018,1,14,256.11,0,Loyal Customers
5019,1,10,389.71999999999997,0,Loyal Customers
5020,1,373,10.95,1,Lost Customers
5021,1,619,68.25,1,Lost Customers
5022,1,393,70.80000000000001,1,Lost Customers
5023,1,506,42.22,1,Lost Customers
5024,1,423,124.95,1,Lost Customers
5025,1,691,136.8,1,Lost Customers
5026,1,408,42.0,1,Lost Customers
5027,1,253,229.33,1,Lost Customers
5028,1,1,343.5,0,Loyal Customers
5029,1,232,267.03,1,Lost Customers
5030,1,411,552.9,1,Lost Customers
5031,1,540,114.85,1,Lost Customers
5032,1,507,97.5,1,Lost Customers
5033,1,218,203.86999999999998,1,Lost Customers
5034,1,681,15.58,1,Lost Customers
5035,1,282,312.38,1,Lost Customers
5036,1,263,922.1,1,Lost Customers
5037,1,294,307.4,1,Lost Customers
5038,1,22,223.85000000000002,0,Loyal Customers
5039,1,53,351.13,1,Lost Customers
5040,1,595,158.09,1,Lost Customers
5041,1,18,186.01,0,Loyal Customers
5042,1,567,1109.4,1,Lost Customers
5043,1,171,475.86,1,Lost Customers
5044,1,64,90.6,1,Lost Customers
5045,1,652,200.43,1,Lost Customers
5046,1,577,246.54,1,Lost Customers
5047,1,534,320.0,1,Lost Customers
5048,1,59,397.12,1,Lost Customers
5049,1,457,540.52,1,Lost Customers
5050,1,261,1542.08,1,Lost Customers
5051,1,71,100.8,1,Lost Customers
5052,1,548,164.18,1,Lost Customers
5053,1,79,507.84,1,Lost Customers
5054,1,113,85.13000000000001,1,Lost Customers
5055,1,6,538.46,0,Loyal Customers
5056,1,162,110.92,1,Lost Customers
5057,1,408,259.09,1,Lost Customers
5058,1,725,162.25,1,Lost Customers
5059,1,679,231.32,1,Lost Customers
5060,1,526,102.0,1,Lost Customers
5061,1,422,123.66,1,Lost Customers
5062,1,434,384.26,1,Lost Customers
5063,1,392,1092.81,1,Lost Customers
5064,1,500,1071.82,1,Lost Customers
5065,1,528,219.35,1,Lost Customers
5066,1,219,534.24,1,Lost Customers
5067,1,731,293.35,1,Lost Customers
5068,1,655,325.74,1,Lost Customers
5069,1,529,369.68,1,Lost Customers
5070,1,410,331.35,1,Lost Customers
5071,1,312,403.3,1,Lost Customers
5072,1,386,171.81,1,Lost Customers
5073,1,330,250.0,1,Lost Customers
5074,1,379,152.41,1,Lost Customers
5075,1,391,538.4,1,Lost Customers
5076,1,400,1993.34,3,Potential Loyalists
5077,1,732,147.4,1,Lost Customers
5078,1,649,368.4,1,Lost Customers
5079,1,76,454.10999999999996,1,Lost Customers
5080,1,595,150.35,1,Lost Customers
5081,1,112,371.56,1,Lost Customers
5082,1,203,131.7,1,Lost Customers
5083,1,101,125.92,1,Lost Customers
5084,1,44,229.64000000000001,1,Lost Customers
5085,1,382,330.35,1,Lost Customers
5086,1,34,71.66,1,Lost Customers
5087,1,723,158.65,1,Lost Customers
5088,1,630,146.14000000000001,1,Lost Customers
5089,1,378,246.5,1,Lost Customers
5090,1,429,210.85,1,Lost Customers
5091,1,29,429.84,0,Loyal Customers
5092,1,248,594.0,1,Lost Customers
5093,1,130,156.57999999999998,1,Lost Customers
5094,1,415,331.14,1,Lost Customers
5095,1,410,519.8100000000001,1,Lost Customers
5096,1,632,389.26000000000005,1,Lost Customers
5097,1,78,194.37,1,Lost Customers
5098,1,599,1047.0,1,Lost Customers
5099,1,474,321.65000000000003,1,Lost Customers
5100,1,394,102.6,1,Lost Customers
5101,1,575,63.419999999999995,1,Lost Customers
5102,1,337,1044.65,1,Lost Customers
5103,1,28,126.14,0,Loyal Customers
5104,1,353,214.26,1,Lost Customers
5105,1,261,237.07,1,Lost Customers
5106,1,597,38.25,1,Lost Customers
5107,1,24,135.86,0,Loyal Customers
5108,1,84,508.8,1,Lost Customers
5109,1,312,559.61,1,Lost Customers
5110,1,170,190.53,1,Lost Customers
5111,1,720,131.25,1,Lost Customers
5112,1,263,267.18,1,Lost Customers
5113,1,212,311.3,1,Lost Customers
5114,1,75,272.22,1,Lost Customers
5115,1,501,54.699999999999996,1,Lost Customers
5116,1,384,100.91000000000001,1,Lost Customers
5117,1,640,336.5,1,Lost Customers
5118,1,727,160.55,1,Lost Customers
5119,1,260,396.87,1,Lost Customers
5120,1,286,264.7,1,Lost Customers
5121,1,21,149.29,0,Loyal Customers
5122,1,502,153.24,1,Lost Customers
5123,1,431,509.04,1,Lost Customers
5124,1,512,79.48,1,Lost Customers
5125,1,732,209.41,1,Lost Customers
5126,1,269,140.54,1,Lost Customers
5127,1,491,468.65,1,Lost Customers
5128,1,185,394.14,1,Lost Customers
5129,1,689,60.959999999999994,1,Lost Customers
5130,1,609,728.5,1,Lost Customers
5131,1,75,302.2,1,Lost Customers
5132,1,16,320.46,0,Loyal Customers
5133,1,375,257.06,1,Lost Customers
5134,1,289,94.0,1,Lost Customers
5135,1,325,107.45,1,Lost Customers
5136,1,583,289.87,1,Lost Customers
5137,1,52,917.34,0,Loyal Customers
5138,1,277,328.8,1,Lost Customers
5139,1,434,34.8,1,Lost Customers
5140,1,385,65.34,1,Lost Customers
5141,1,53,546.81,0,Loyal Customers
5142,1,308,153.94,1,Lost Customers
5143,1,627,381.0,1,Lost Customers
5144,1,18,430.48,0,Loyal Customers
5145,1,644,367.15000000000003,1,Lost Customers
5146,1,570,229.75,1,Lost Customers
5147,1,548,111.15,1,Lost Customers
5148,1,71,158.04,1,Lost Customers
5149,1,45,393.54,0,Loyal Customers
5150,1,86,364.5,1,Lost Customers
5151,1,129,406.09,1,Lost Customers
5152,1,661,59.400000000000006,1,Lost Customers
5153,1,39,427.93,0,Loyal Customers
5154,1,60,104.82,1,Lost Customers
5155,1,53,170.22,1,Lost Customers
